Time,force.x,force.y,force.z,torque.x,torque.y,torque.z
1464818244.7058809,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818244.7505062,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818244.8036618,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818244.8533645,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818244.9057946,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818244.9506154,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818245.0036323,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818245.0533912,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818245.1059113,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818245.2033317,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818245.20407,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818245.2536867,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818245.3060536,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818245.3507745,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818245.4036705,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818245.45357,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818245.5060933,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818245.5506952,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818245.603553,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818245.6539967,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818245.7062864,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818245.750654,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818245.8037417,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818245.8534462,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818245.9063926,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818245.9508905,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818246.0039926,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818246.0535672,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818246.1062164,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818246.1508756,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818246.2036593,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818246.253323,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818246.3058188,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818246.3506374,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818246.4038396,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818246.4534657,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818246.5059967,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818246.5510724,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818246.6039953,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818246.6540048,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818246.7064202,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818246.7511015,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818246.8038425,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818246.8537228,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818246.9058576,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818246.9508066,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818247.003796,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818247.0536153,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818247.1062255,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818247.1508846,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818247.2038763,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818247.2536814,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818247.306573,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818247.3508093,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818247.4039102,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818247.453576,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818247.5062358,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818247.5507083,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818247.6040545,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818247.6535912,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818247.7063298,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818247.750985,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818247.804035,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818247.8536525,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818247.9066238,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818247.95107,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818248.0041397,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818248.0539777,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818248.1061325,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818248.1509058,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818248.2037892,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818248.2537546,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818248.3061728,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818248.350943,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818248.403877,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818248.4536464,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818248.5060143,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818248.550925,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818248.603658,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818248.6540504,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818248.7062101,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818248.7508435,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818248.803773,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818248.8535674,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818248.9067018,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818248.9507825,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818249.0037787,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818249.0536876,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818249.1061692,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818249.1507795,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818249.203687,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818249.2535083,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818249.3061159,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818249.3506992,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818249.4037054,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818249.4542599,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818249.5062258,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818249.5509849,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818249.6038423,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818249.6543133,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818249.706405,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818249.7509074,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818249.8039782,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818249.8536944,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818249.9067056,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818249.9509678,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818250.0040996,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818250.0540352,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818250.1066523,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818250.1510897,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818250.2040875,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818250.2537174,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818250.3066607,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818250.3508482,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818250.4039972,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818250.4539602,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818250.5060399,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818250.5507162,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818250.6039743,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818250.6541412,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818250.7067282,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818250.7510312,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818250.8036828,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818250.8539686,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818250.9065464,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818250.9507446,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818251.0039544,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818251.0538049,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818251.1068053,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818251.1509411,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818251.2039182,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818251.2540755,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818251.3065724,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818251.3508067,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818251.4039593,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818251.4539826,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818251.506473,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818251.5511818,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818251.6038783,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818251.6539042,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818251.706421,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818251.7510738,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818251.8039553,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818251.8539424,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818251.9063184,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818251.9512203,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818252.0041933,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818252.0541139,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818252.1066284,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818252.1510973,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818252.2039409,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818252.2541983,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818252.3072639,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818252.3515255,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818252.4041274,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818252.4541273,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818252.5066035,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818252.550981,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818252.6040387,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818252.6538377,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818252.7067516,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
1464818252.7508504,0.0,0.0,0.0,0.0,0.0,-4.330576494644002
