Time,force.x,force.y,force.z,torque.x,torque.y,torque.z
1464818234.4029837,0.0,0.0,0.0,0.0,0.0,0.0
1464818234.4525564,0.0,0.0,0.0,0.0,0.0,0.0
1464818234.5053859,0.0,0.0,0.0,0.0,0.0,0.0
1464818234.549881,0.0,0.0,0.0,0.0,0.0,0.0
1464818234.602956,0.0,0.0,0.0,0.0,0.0,0.0
1464818234.652845,0.0,0.0,0.0,0.0,0.0,0.0
1464818234.7052765,0.0,0.0,0.0,0.0,0.0,0.0
1464818234.7498822,0.0,0.0,0.0,0.0,0.0,0.0
1464818234.8028862,0.0,0.0,0.0,0.0,0.0,0.0
1464818234.852543,0.0,0.0,0.0,0.0,0.0,0.0
1464818234.905076,0.0,0.0,0.0,0.0,0.0,0.0
1464818234.9499288,0.0,0.0,0.0,0.0,0.0,0.0
1464818235.0030956,0.0,0.0,0.0,0.0,0.0,0.0
1464818235.0528734,0.0,0.0,0.0,0.0,0.0,0.0
1464818235.105331,0.0,0.0,0.0,0.0,0.0,0.0
1464818235.1498842,0.0,0.0,0.0,0.0,0.0,0.0
1464818235.2029433,0.0,0.0,0.0,0.0,0.0,0.0
1464818235.2527788,0.0,0.0,0.0,0.0,0.0,0.0
1464818235.305337,0.0,0.0,0.0,0.0,0.0,0.0
1464818235.350094,0.0,0.0,0.0,0.0,0.0,0.0
1464818235.402831,0.0,0.0,0.0,0.0,0.0,0.0
1464818235.4529583,0.0,0.0,0.0,0.0,0.0,0.0
1464818235.5053875,0.0,0.0,0.0,0.0,0.0,0.0
1464818235.5500958,0.0,0.0,0.0,0.0,0.0,0.0
1464818235.602981,0.0,0.0,0.0,0.0,0.0,0.0
1464818235.652946,0.0,0.0,0.0,0.0,0.0,0.0
1464818235.705513,0.0,0.0,0.0,0.0,0.0,0.0
1464818235.7500553,0.0,0.0,0.0,0.0,0.0,0.0
1464818235.8030472,0.0,0.0,0.0,0.0,0.0,0.0
1464818235.852778,0.0,0.0,0.0,0.0,0.0,0.0
1464818235.9052913,0.0,0.0,0.0,0.0,0.0,0.0
1464818235.9499006,0.0,0.0,0.0,0.0,0.0,0.0
1464818236.0031226,0.0,0.0,0.0,0.0,0.0,0.0
1464818236.0527613,0.0,0.0,0.0,0.0,0.0,0.0
1464818236.105418,0.0,0.0,0.0,0.0,0.0,0.0
1464818236.1498759,0.0,0.0,0.0,0.0,0.0,0.0
1464818236.2029483,0.0,0.0,0.0,0.0,0.0,0.0
1464818236.2529957,0.0,0.0,0.0,0.0,0.0,0.0
1464818236.3054473,0.0,0.0,0.0,0.0,0.0,0.0
1464818236.3502953,1.5686274509803921,0.0,0.0,0.0,0.0,0.0
1464818236.40298,7.450980392156863,0.0,0.0,0.0,0.0,0.0
1464818236.4530115,11.76470588235294,0.0,0.0,0.0,0.0,0.0
1464818236.5053997,15.294117647058822,0.0,0.0,0.0,0.0,0.0
1464818236.5502083,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818236.6030288,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818236.6528232,16.07843137254902,0.0,0.0,0.0,0.0,0.0
1464818236.7053187,17.647058823529413,0.0,0.0,0.0,0.0,0.0
1464818236.7499778,18.03921568627451,0.0,0.0,0.0,0.0,0.0
1464818236.8030548,18.823529411764707,0.0,0.0,0.0,0.0,0.0
1464818236.8531826,19.215686274509803,0.0,0.0,0.0,0.0,0.0
1464818236.9057024,20.0,0.0,0.0,0.0,0.0,0.0
1464818236.950115,20.392156862745097,0.0,0.0,0.0,0.0,0.0
1464818237.0031178,21.176470588235293,0.0,0.0,0.0,0.0,0.0
1464818237.0528464,21.96078431372549,0.0,0.0,0.0,0.0,0.0
1464818237.1053715,21.96078431372549,0.0,0.0,0.0,0.0,0.0
1464818237.149998,22.352941176470587,0.0,0.0,0.0,0.0,0.0
1464818237.202973,22.352941176470587,0.0,0.0,0.0,0.0,0.0
1464818237.2526953,22.352941176470587,0.0,0.0,0.0,0.0,0.0
1464818237.3053358,22.352941176470587,0.0,0.0,0.0,0.0,0.0
1464818237.3500261,22.352941176470587,0.0,0.0,0.0,0.0,0.0
1464818237.403062,22.352941176470587,0.0,0.0,0.0,0.0,0.0
1464818237.452771,21.96078431372549,0.0,0.0,0.0,0.0,0.0
1464818237.5057383,21.56862745098039,0.0,0.0,0.0,0.0,0.0
1464818237.5502036,21.56862745098039,0.0,0.0,0.0,0.0,0.0
1464818237.6036236,20.784313725490197,0.0,0.0,0.0,0.0,0.0
1464818237.6529508,20.784313725490197,0.0,0.0,0.0,0.0,0.0
1464818237.705493,20.392156862745097,0.0,0.0,0.0,0.0,0.0
1464818237.7501373,20.0,0.0,0.0,0.0,0.0,0.0
1464818237.8029907,20.0,0.0,0.0,0.0,0.0,0.0
1464818237.8529615,20.0,0.0,0.0,0.0,0.0,0.0
1464818237.9056342,20.0,0.0,0.0,0.0,0.0,0.0
1464818237.9502535,20.0,0.0,0.0,0.0,0.0,0.0
1464818238.003226,19.607843137254903,0.0,0.0,0.0,0.0,0.0
1464818238.0528984,19.607843137254903,0.0,0.0,0.0,0.0,0.0
1464818238.1055593,19.607843137254903,0.0,0.0,0.0,0.0,0.0
1464818238.150248,19.607843137254903,0.0,0.0,0.0,0.0,0.0
1464818238.2033556,19.215686274509803,0.0,0.0,0.0,0.0,0.0
1464818238.2527575,19.215686274509803,0.0,0.0,0.0,0.0,0.0
1464818238.3054898,18.431372549019606,0.0,0.0,0.0,0.0,0.0
1464818238.3502755,18.431372549019606,0.0,0.0,0.0,0.0,0.0
1464818238.4031293,18.03921568627451,0.0,0.0,0.0,0.0,0.0
1464818238.4530244,18.03921568627451,0.0,0.0,0.0,0.0,0.0
1464818238.5054588,17.647058823529413,0.0,0.0,0.0,0.0,0.0
1464818238.549993,17.647058823529413,0.0,0.0,0.0,0.0,0.0
1464818238.6031642,17.647058823529413,0.0,0.0,0.0,0.0,0.0
1464818238.652987,17.647058823529413,0.0,0.0,0.0,0.0,0.0
1464818238.7061894,17.647058823529413,0.0,0.0,0.0,0.0,0.0
1464818238.7499566,17.647058823529413,0.0,0.0,0.0,0.0,0.0
1464818238.8030322,17.254901960784313,0.0,0.0,0.0,0.0,0.0
1464818238.852829,17.254901960784313,0.0,0.0,0.0,0.0,0.0
1464818238.9054453,17.254901960784313,0.0,0.0,0.0,0.0,0.0
1464818238.9500604,17.254901960784313,0.0,0.0,0.0,0.0,0.0
1464818239.0032785,17.254901960784313,0.0,0.0,0.0,0.0,0.0
1464818239.052873,17.254901960784313,0.0,0.0,0.0,0.0,0.0
1464818239.1054494,17.254901960784313,0.0,0.0,0.0,0.0,0.0
1464818239.1500642,17.254901960784313,0.0,0.0,0.0,0.0,0.0
1464818239.2031677,16.862745098039216,0.0,0.0,0.0,0.0,0.0
1464818239.2529278,16.862745098039216,0.0,0.0,0.0,0.0,0.0
1464818239.3055532,16.862745098039216,0.0,0.0,0.0,0.0,0.0
1464818239.3500628,16.862745098039216,0.0,0.0,0.0,0.0,0.0
1464818239.4033718,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818239.4528673,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818239.5055254,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818239.55028,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818239.6032715,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818239.652891,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818239.7055738,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818239.750235,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818239.8033302,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818239.853104,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818239.905589,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818239.9501636,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818240.0034556,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818240.05314,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818240.105652,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818240.1500962,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818240.2033014,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818240.2529511,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818240.3055816,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818240.350446,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818240.403287,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818240.453101,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818240.5055437,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818240.5501978,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818240.6034298,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818240.652997,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818240.70571,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818240.7502613,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818240.8035636,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818240.8528893,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818240.9057527,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818240.9504468,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818241.003315,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818241.052981,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818241.105662,16.470588235294116,0.0,0.0,0.0,0.0,0.0
1464818241.150374,16.07843137254902,0.0,0.0,0.0,0.0,0.0
1464818241.2034929,16.07843137254902,0.0,0.0,0.0,0.0,0.0
1464818241.2531366,16.07843137254902,0.0,0.0,0.0,0.0,0.0
1464818241.3056145,16.07843137254902,0.0,0.0,0.0,0.0,0.0
1464818241.3506758,16.07843137254902,0.0,0.0,0.0,0.0,0.0
1464818241.4035726,16.07843137254902,0.0,0.0,0.0,0.0,0.0
1464818241.4530845,16.07843137254902,0.0,0.0,0.0,0.0,0.0
1464818241.5055072,16.07843137254902,0.0,0.0,0.0,0.0,0.0
1464818241.5503867,16.07843137254902,0.0,0.0,0.0,0.0,0.0
1464818241.6034195,16.07843137254902,0.0,0.0,0.0,0.0,0.0
1464818241.6530774,16.07843137254902,0.0,0.0,0.0,0.0,0.0
1464818241.7058325,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818241.750275,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818241.8033137,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818241.8531582,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818241.90604,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818241.950434,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818242.003404,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818242.0530589,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818242.1056385,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818242.1502728,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818242.2032197,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818242.2530425,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818242.3055267,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818242.3502872,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818242.4033706,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818242.4529471,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818242.5057807,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818242.5502436,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818242.6036,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818242.653292,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818242.7056394,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818242.7503722,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818242.8035395,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818242.853086,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818242.90576,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818242.9504645,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818243.003391,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818243.0532055,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818243.1057606,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818243.1504176,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818243.2034583,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818243.2531834,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818243.305654,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818243.3504193,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818243.4033537,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818243.4529781,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818243.5056489,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818243.550316,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818243.6033049,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818243.6533144,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818243.7057636,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818243.7503312,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818243.803352,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818243.8531208,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818243.9056652,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818243.95036,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818244.0033555,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818244.053009,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818244.1057441,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818244.1503873,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818244.2032855,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818244.2530823,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818244.306251,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818244.3505821,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818244.403335,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818244.4530587,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818244.5057635,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818244.550326,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818244.603336,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818244.6532724,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818244.7056956,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818244.7504015,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818244.8035848,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818244.8531163,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818244.905738,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818244.9505103,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818245.0035903,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818245.053353,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818245.1058228,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818245.2028267,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818245.2038548,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818245.2534375,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818245.3059647,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818245.350504,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818245.4034503,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818245.4533536,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818245.5057437,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818245.5504122,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818245.6033757,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818245.6538107,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818245.7060163,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818245.7504435,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818245.803529,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818245.8532162,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818245.9061747,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818245.9505079,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818246.003576,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818246.0533283,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818246.1059883,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818246.150543,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818246.2034464,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818246.253202,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818246.30572,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818246.3503978,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818246.4036412,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818246.4532175,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818246.5058482,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818246.550744,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818246.6036925,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818246.653786,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818246.7060206,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818246.750831,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818246.8036284,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818246.8534496,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818246.9057539,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818246.9505777,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818247.0035722,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818247.0534952,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818247.1060336,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818247.150617,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818247.2035835,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818247.2533805,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818247.3063605,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818247.3505697,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818247.4036314,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818247.4533741,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818247.5059936,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818247.5505016,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818247.603632,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818247.6533854,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818247.7060547,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818247.7506022,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818247.8038266,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818247.853514,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818247.9066098,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818247.9507856,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818248.0038984,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818248.0537953,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818248.1059444,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818248.1507142,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818248.2035046,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818248.2533493,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818248.3060148,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818248.3507164,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818248.4038,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818248.4534247,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818248.5058715,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818248.5507424,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818248.60351,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818248.653903,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818248.7059503,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818248.7506757,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818248.8035612,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818248.853206,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818248.9061549,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818248.9506786,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818249.0036588,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818249.0536807,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818249.1058402,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818249.1506844,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818249.2035923,15.686274509803921,0.0,0.0,0.0,0.0,0.0
1464818249.2533934,15.686274509803921,0.0,0.0,0.0,0.0,0.0
