Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1464818236.8519583,0.0,0.0,0.0,0.0,0.0,0.0
1464818236.904638,0.0,0.0,0.0,0.0,0.0,0.0
1464818236.9491293,0.0,0.0,0.0,0.0,0.0,0.0
1464818237.002121,0.0,0.0,0.0,0.0,0.0,0.0
1464818237.0519092,0.0,0.0,0.0,0.0,0.0,0.0
1464818237.1045277,0.008799993892572818,0.0,0.0,0.0,0.0,0.0
1464818237.1492186,0.02640001219436527,0.0,0.0,0.0,0.0,0.0
1464818237.202225,0.010999999994877727,0.0,0.0,0.0,0.0,0.0
1464818237.2518158,0.0,0.0,0.0,0.0,0.0,0.0
1464818237.30454,0.004400012204609817,0.0,0.0,0.0,0.0,0.0
1464818237.34913,0.0,0.0,0.0,0.0,0.0,0.0
1464818237.402182,0.0,0.0,0.0,0.0,0.0,0.0
1464818237.4519827,0.0022000061023049085,0.0,0.0,0.0,0.0,0.0
1464818237.5045977,0.0,0.0,0.0,0.0,0.0,0.0
1464818237.5491726,0.0,0.0,0.0,0.0,0.0,0.0
1464818237.602745,0.0,0.0,0.0,0.0,0.0,0.0
1464818237.6518974,0.02640001219436527,0.0,0.0,0.0,0.0,0.0
1464818237.7046072,0.02640001219436527,0.0,0.0,0.0,0.0,0.0
1464818237.7494082,0.0,0.0,0.0,0.0,0.0,0.0
1464818237.8022022,0.08359998775441199,0.0,0.0,0.0,0.0,0.0
1464818237.8523424,0.08359998775441199,0.0,0.0,0.0,0.0,0.0
1464818237.9045846,0.05499999997438863,0.0,0.0,0.0,0.0,0.0
1464818237.949158,0.05499999997438863,0.0,0.0,0.0,0.0,0.0
1464818238.0022848,0.0,0.0,0.0,0.0,0.0,0.0
1464818238.051916,0.02640001219436527,0.0,0.0,0.0,0.0,0.0
1464818238.1045783,0.03959998777490109,0.0,0.0,0.0,0.0,0.0
1464818238.1492124,0.05499999997438863,0.0,0.0,0.0,0.0,0.0
1464818238.2023807,0.08359998775441199,0.0,0.0,0.0,0.0,0.0
1464818238.2520964,0.03299999998463318,0.0,0.0,0.0,0.0,0.0
1464818238.3045506,0.04399999997951091,0.0,0.0,0.0,0.0,0.0
1464818238.3493528,0.05499999997438863,0.0,0.0,0.0,0.0,0.0
1464818238.4021,0.013200006097182635,0.0,0.0,0.0,0.0,0.0
1464818238.4519734,0.006599987790267909,0.0,0.0,0.0,0.0,0.0
1464818238.5045502,0.010999999994877727,0.0,0.0,0.0,0.0,0.0
1464818238.5491672,0.015400012199487544,0.0,0.0,0.0,0.0,0.0
1464818238.602238,0.04620000608181581,0.0,0.0,0.0,0.0,0.0
1464818238.6521316,0.0,0.0,0.0,0.0,0.0,0.0
1464818238.70594,0.021999999989755454,0.0,0.0,0.0,0.0,0.0
1464818238.7491007,0.008799993892572818,0.0,0.0,0.0,0.0,0.0
1464818238.8020928,0.0,0.0,0.0,0.0,0.0,0.0
1464818238.8519447,0.008799993892572818,0.0,0.0,0.0,0.0,0.0
1464818238.9047458,0.013200006097182635,0.0,0.0,0.0,0.0,0.0
1464818238.9492579,0.0,0.0,0.0,0.0,0.0,0.0
1464818239.002527,0.010999999994877727,0.0,0.0,0.0,0.0,0.0
1464818239.0519474,0.0,0.0,0.0,0.0,0.0,0.0
