Time,data
1464818235.7413123,-0.06981207430362701
1464818235.754277,0.008727779611945152
1464818235.7672443,-0.06981207430362701
1464818235.7812393,-0.078538678586483
1464818235.7932389,-0.06981207430362701
1464818235.8083131,0.008727779611945152
1464818235.8212492,1.0915100574493408e-06
1464818235.8341796,0.008727779611945152
1464818235.84727,-0.06981207430362701
1464818235.8601658,-0.078538678586483
1464818235.874187,-0.06981207430362701
1464818235.8883007,0.008727779611945152
1464818235.9002821,-0.06981207430362701
1464818235.9141183,-0.078538678586483
1464818235.9281662,-0.06981207430362701
1464818235.940116,-0.078538678586483
1464818235.954199,-0.06981207430362701
1464818235.9683177,0.008727779611945152
1464818235.9811735,-0.06981207430362701
1464818235.994219,-0.078538678586483
1464818236.0071695,-0.06981207430362701
1464818236.0201979,-0.078538678586483
1464818236.0341458,-0.06981207430362701
1464818236.0481255,-0.078538678586483
1464818236.0611153,-0.06981207430362701
1464818236.0732186,-0.078538678586483
1464818236.0870605,-0.06981207430362701
1464818236.1012802,-0.078538678586483
1464818236.1151505,-0.06981207430362701
1464818236.1272032,-0.078538678586483
1464818236.1412525,-0.06981207430362701
1464818236.1541579,-0.078538678586483
1464818236.167314,1.0915100574493408e-06
1464818236.1811416,0.008727779611945152
1464818236.1951525,-0.06981207430362701
1464818236.2071624,-0.078538678586483
1464818236.2201436,-0.06981207430362701
1464818236.234209,-0.078538678586483
1464818236.2472405,1.0915100574493408e-06
1464818236.260327,-0.078538678586483
1464818236.2753596,1.0915100574493408e-06
1464818236.2870765,-0.078538678586483
1464818236.30022,-0.06981207430362701
1464818236.315172,-0.078538678586483
1464818236.327091,-0.06981207430362701
1464818236.3401349,-0.078538678586483
1464818236.355208,-0.06981207430362701
1464818236.3673232,-0.078538678586483
1464818236.3801045,1.0915100574493408e-06
1464818236.3942099,-0.078538678586483
1464818236.4072382,-0.06981207430362701
1464818236.4201427,-0.078538678586483
1464818236.4341905,-0.06981207430362701
1464818236.4485795,-0.078538678586483
1464818236.460259,1.0915100574493408e-06
1464818236.4751065,-0.078538678586483
1464818236.488305,-0.06981207430362701
1464818236.5001261,-0.078538678586483
1464818236.5151777,-0.06981207430362701
1464818236.5272071,-0.078538678586483
1464818236.5411646,-0.06981207430362701
1464818236.5542235,-0.078538678586483
1464818236.5682523,-0.06981207430362701
1464818236.5812726,-0.078538678586483
1464818236.5962598,-0.06981207430362701
1464818236.6072066,-0.078538678586483
1464818236.6212873,-0.06981207430362701
1464818236.635194,-0.078538678586483
1464818236.6471047,-0.06981207430362701
1464818236.6611483,-0.078538678586483
1464818236.6752458,1.0915100574493408e-06
1464818236.6871371,0.008727779611945152
1464818236.7012076,-0.06981207430362701
1464818236.7141764,-0.078538678586483
1464818236.7272239,1.0915100574493408e-06
1464818236.7411845,0.008727779611945152
1464818236.7542434,-0.06981207430362701
1464818236.7662702,-0.078538678586483
1464818236.7822506,-0.06981207430362701
1464818236.794264,-0.078538678586483
1464818236.807281,-0.06981207430362701
1464818236.8203914,-0.078538678586483
1464818236.8341343,-0.06981207430362701
1464818236.8472898,-0.078538678586483
1464818236.8612795,-0.06981207430362701
1464818236.8731654,-0.078538678586483
1464818236.8881626,-0.06981207430362701
1464818236.9012594,0.008727779611945152
1464818236.9132495,1.0915100574493408e-06
1464818236.9283698,-0.078538678586483
1464818236.9401033,-0.06981207430362701
1464818236.954213,-0.078538678586483
1464818236.9662516,-0.06981207430362701
1464818236.9812822,-0.078538678586483
1464818236.9932444,-0.06981207430362701
1464818237.0070627,-0.078538678586483
1464818237.021278,-0.06981207430362701
1464818237.034171,0.008727779611945152
1464818237.0481484,-0.06981207430362701
1464818237.0602095,-0.078538678586483
1464818237.074176,-0.06981207430362701
1464818237.087225,-0.078538678586483
1464818237.1011894,-0.06981207430362701
1464818237.1142697,-0.078538678586483
1464818237.1272337,-0.06981207430362701
1464818237.1400836,-0.078538678586483
1464818237.154187,-0.06981207430362701
1464818237.1681666,-0.078538678586483
1464818237.181144,-0.06981207430362701
1464818237.1941879,-0.078538678586483
1464818237.207263,-0.06981207430362701
1464818237.221295,-0.078538678586483
1464818237.2332962,-0.06981207430362701
1464818237.248295,-0.078538678586483
1464818237.2602615,-0.06981207430362701
1464818237.2742205,-0.078538678586483
1464818237.2872643,-0.06981207430362701
1464818237.3012404,-0.078538678586483
1464818237.3131695,1.0915100574493408e-06
1464818237.3271954,-0.078538678586483
1464818237.341367,-0.06981207430362701
1464818237.3544178,-0.078538678586483
1464818237.3674827,1.0915100574493408e-06
1464818237.3805516,-0.078538678586483
1464818237.3944824,-0.06981207430362701
1464818237.4075685,0.008727779611945152
1464818237.4215147,-0.06981207430362701
1464818237.434511,-0.078538678586483
1464818237.4476867,1.0915100574493408e-06
1464818237.460432,-0.078538678586483
1464818237.4745748,-0.06981207430362701
1464818237.4875596,-0.078538678586483
1464818237.5015638,-0.06981207430362701
1464818237.5145433,-0.078538678586483
1464818237.527618,1.0915100574493408e-06
1464818237.5406234,-0.078538678586483
1464818237.5545533,-0.06981207430362701
1464818237.5685282,-0.078538678586483
1464818237.58044,1.0915100574493408e-06
1464818237.5956697,-0.078538678586483
1464818237.6075048,1.0915100574493408e-06
1464818237.6204739,-0.078538678586483
1464818237.6344285,-0.06981207430362701
1464818237.647584,-0.078538678586483
1464818237.6605587,1.0915100574493408e-06
1464818237.6745207,-0.078538678586483
1464818237.6876214,-0.06981207430362701
1464818237.7015467,-0.078538678586483
1464818237.714522,1.0915100574493408e-06
1464818237.7285807,-0.078538678586483
1464818237.74252,1.0915100574493408e-06
1464818237.754519,-0.078538678586483
1464818237.7685597,-0.06981207430362701
1464818237.782456,-0.078538678586483
1464818237.7994153,-0.06981207430362701
1464818237.8073814,-0.078538678586483
1464818237.8226645,1.0915100574493408e-06
1464818237.8358889,-0.078538678586483
1464818237.8479412,1.0915100574493408e-06
1464818237.8624837,-0.078538678586483
1464818237.8744605,-0.06981207430362701
1464818237.8886068,-0.078538678586483
1464818237.9025853,-0.06981207430362701
1464818237.9155118,-0.078538678586483
1464818237.9286277,-0.06981207430362701
1464818237.9426124,-0.078538678586483
1464818237.95557,-0.06981207430362701
1464818237.9685311,-0.078538678586483
1464818237.9826996,-0.06981207430362701
1464818237.995667,-0.078538678586483
1464818238.0086172,-0.06981207430362701
1464818238.0216734,-0.078538678586483
1464818238.03559,1.0915100574493408e-06
1464818238.047597,-0.078538678586483
1464818238.0615396,-0.06981207430362701
1464818238.0755835,-0.078538678586483
1464818238.087592,-0.06981207430362701
1464818238.1025865,-0.078538678586483
1464818238.1144643,-0.06981207430362701
1464818238.1275678,-0.078538678586483
1464818238.141586,-0.06981207430362701
1464818238.1546354,-0.078538678586483
1464818238.1686065,-0.06981207430362701
1464818238.1815112,-0.078538678586483
1464818238.1944482,1.0915100574493408e-06
1464818238.208515,-0.078538678586483
1464818238.22259,-0.06981207430362701
1464818238.2345135,-0.078538678586483
1464818238.2475393,-0.06981207430362701
1464818238.2616158,-0.078538678586483
1464818238.2745352,-0.06981207430362701
1464818238.287451,-0.078538678586483
1464818238.3003626,1.0915100574493408e-06
1464818238.314655,-0.078538678586483
1464818238.32853,-0.06981207430362701
1464818238.3414173,-0.078538678586483
1464818238.3545284,1.0915100574493408e-06
1464818238.3684986,-0.078538678586483
1464818238.3804064,1.0915100574493408e-06
1464818238.398999,-0.078538678586483
1464818238.4083908,-0.06981207430362701
1464818238.421421,-0.078538678586483
1464818238.435368,-0.06981207430362701
1464818238.4474468,-0.078538678586483
1464818238.4615297,1.0915100574493408e-06
1464818238.4742744,-0.078538678586483
1464818238.4884772,-0.06981207430362701
1464818238.5014622,-0.078538678586483
1464818238.5144293,1.0915100574493408e-06
1464818238.5284553,-0.078538678586483
1464818238.541467,1.0915100574493408e-06
1464818238.5544527,0.008727779611945152
1464818238.5695722,1.0915100574493408e-06
1464818238.581532,0.008727779611945152
1464818238.5944738,-0.06981207430362701
1464818238.60863,0.008727779611945152
1464818238.6215224,-0.06981207430362701
1464818238.634511,-0.078538678586483
1464818238.64854,-0.06981207430362701
1464818238.6615167,-0.078538678586483
1464818238.675395,-0.06981207430362701
1464818238.6894872,-0.078538678586483
1464818238.7014384,-0.06981207430362701
1464818238.7144184,-0.078538678586483
1464818238.7284236,-0.06981207430362701
1464818238.7415624,-0.078538678586483
1464818238.7544532,-0.06981207430362701
1464818238.768447,-0.078538678586483
1464818238.7814448,-0.06981207430362701
1464818238.7954357,0.008727779611945152
1464818238.8085907,-0.06981207430362701
1464818238.821454,-0.078538678586483
1464818238.8355324,-0.06981207430362701
1464818238.8484669,-0.078538678586483
1464818238.8614511,-0.06981207430362701
1464818238.8754482,-0.078538678586483
1464818238.8884869,-0.06981207430362701
1464818238.901527,0.008727779611945152
1464818238.915474,-0.06981207430362701
1464818238.9284804,-0.078538678586483
1464818238.9415545,-0.06981207430362701
1464818238.9554424,-0.078538678586483
1464818238.9685662,-0.06981207430362701
1464818238.9805322,-0.078538678586483
1464818238.9955423,-0.06981207430362701
1464818239.0084903,-0.078538678586483
1464818239.021492,-0.06981207430362701
1464818239.0355997,-0.078538678586483
1464818239.0474021,1.0915100574493408e-06
1464818239.0624976,-0.078538678586483
1464818239.0745552,-0.06981207430362701
1464818239.0875697,-0.078538678586483
1464818239.1014607,-0.06981207430362701
1464818239.1156187,-0.078538678586483
1464818239.1285355,-0.06981207430362701
1464818239.1415763,0.008727779611945152
1464818239.1555276,1.0915100574493408e-06
1464818239.1685638,0.008727779611945152
1464818239.18164,1.0915100574493408e-06
1464818239.19551,-0.078538678586483
1464818239.2085075,1.0915100574493408e-06
1464818239.2225416,-0.078538678586483
1464818239.2345042,1.0915100574493408e-06
1464818239.248434,-0.078538678586483
1464818239.2624364,-0.06981207430362701
1464818239.2754452,-0.078538678586483
1464818239.2894592,-0.06981207430362701
1464818239.3025403,-0.078538678586483
1464818239.3145292,1.0915100574493408e-06
1464818239.3295135,-0.078538678586483
1464818239.3425598,1.0915100574493408e-06
1464818239.3555362,-0.078538678586483
1464818239.36867,-0.06981207430362701
1464818239.382568,-0.078538678586483
1464818239.3946674,-0.06981207430362701
1464818239.408524,-0.078538678586483
1464818239.4225702,-0.06981207430362701
1464818239.4353967,-0.078538678586483
1464818239.4485393,1.0915100574493408e-06
1464818239.4625592,-0.078538678586483
1464818239.475555,1.0915100574493408e-06
1464818239.4885492,-0.078538678586483
1464818239.5024657,1.0915100574493408e-06
1464818239.515461,-0.078538678586483
1464818239.5296292,1.0915100574493408e-06
1464818239.5424762,-0.078538678586483
1464818239.5546777,-0.06981207430362701
1464818239.568479,-0.078538678586483
1464818239.58154,-0.06981207430362701
1464818239.5954669,-0.078538678586483
1464818239.609439,1.0915100574493408e-06
1464818239.6214354,-0.078538678586483
1464818239.6354141,1.0915100574493408e-06
1464818239.649474,-0.078538678586483
1464818239.662478,-0.06981207430362701
1464818239.675446,-0.078538678586483
1464818239.6887746,-0.06981207430362701
1464818239.7024438,-0.078538678586483
1464818239.7164185,1.0915100574493408e-06
1464818239.7284794,-0.078538678586483
1464818239.7414958,-0.06981207430362701
1464818239.7564495,-0.078538678586483
1464818239.7696981,-0.06981207430362701
1464818239.7814898,-0.078538678586483
1464818239.7954824,1.0915100574493408e-06
1464818239.8096542,-0.078538678586483
1464818239.821492,1.0915100574493408e-06
1464818239.8364894,-0.078538678586483
1464818239.84965,-0.06981207430362701
1464818239.861525,-0.078538678586483
1464818239.8757193,1.0915100574493408e-06
1464818239.8885064,-0.078538678586483
1464818239.9014757,-0.06981207430362701
1464818239.9165075,-0.078538678586483
1464818239.9284785,1.0915100574493408e-06
1464818239.9424953,-0.078538678586483
1464818239.956677,1.0915100574493408e-06
1464818239.9695387,-0.078538678586483
1464818239.9834988,1.0915100574493408e-06
1464818239.9954872,-0.078538678586483
1464818240.0095038,-0.06981207430362701
1464818240.02247,-0.078538678586483
1464818240.036543,-0.06981207430362701
1464818240.0484881,-0.078538678586483
1464818240.0624776,1.0915100574493408e-06
1464818240.0762477,-0.078538678586483
1464818240.088527,-0.06981207430362701
1464818240.1034908,-0.078538678586483
1464818240.115547,-0.06981207430362701
1464818240.128981,-0.078538678586483
1464818240.1424506,-0.06981207430362701
1464818240.1565132,-0.078538678586483
1464818240.1685042,1.0915100574493408e-06
1464818240.1824157,-0.078538678586483
1464818240.1955168,-0.06981207430362701
1464818240.2084413,-0.078538678586483
1464818240.222515,-0.06981207430362701
1464818240.235426,-0.078538678586483
1464818240.248426,1.0915100574493408e-06
1464818240.2624419,-0.078538678586483
1464818240.2768085,-0.06981207430362701
1464818240.2888453,-0.078538678586483
1464818240.302839,1.0915100574493408e-06
1464818240.3155398,-0.078538678586483
1464818240.3295512,1.0915100574493408e-06
1464818240.343748,-0.078538678586483
1464818240.3556578,-0.06981207430362701
1464818240.368707,-0.078538678586483
1464818240.3838751,1.0915100574493408e-06
1464818240.39576,-0.078538678586483
1464818240.409734,-0.06981207430362701
1464818240.4225683,-0.078538678586483
1464818240.4357982,1.0915100574493408e-06
1464818240.4509697,-0.078538678586483
1464818240.4627817,-0.06981207430362701
1464818240.4757411,-0.078538678586483
1464818240.4907756,1.0915100574493408e-06
1464818240.5026948,-0.078538678586483
1464818240.5154865,-0.06981207430362701
1464818240.5289931,-0.078538678586483
1464818240.542848,-0.06981207430362701
1464818240.5558622,-0.078538678586483
1464818240.568648,1.0915100574493408e-06
1464818240.5828006,-0.078538678586483
1464818240.5958939,1.0915100574493408e-06
1464818240.6099026,-0.078538678586483
1464818240.622674,-0.06981207430362701
1464818240.6366465,-0.078538678586483
1464818240.6486104,-0.06981207430362701
1464818240.6626418,-0.078538678586483
1464818240.6766465,1.0915100574493408e-06
1464818240.689779,-0.078538678586483
1464818240.7029338,1.0915100574493408e-06
1464818240.7165554,-0.078538678586483
1464818240.729481,-0.06981207430362701
1464818240.7436442,-0.078538678586483
1464818240.755379,1.0915100574493408e-06
1464818240.7695072,-0.078538678586483
1464818240.7835846,1.0915100574493408e-06
1464818240.795688,-0.078538678586483
1464818240.8095315,1.0915100574493408e-06
1464818240.823684,-0.078538678586483
1464818240.8365839,-0.06981207430362701
1464818240.8496263,-0.078538678586483
1464818240.863695,1.0915100574493408e-06
1464818240.8756855,-0.078538678586483
1464818240.8895533,1.0915100574493408e-06
1464818240.9036083,-0.078538678586483
1464818240.915716,1.0915100574493408e-06
1464818240.9295745,-0.078538678586483
1464818240.9426708,-0.06981207430362701
1464818240.9566274,-0.078538678586483
1464818240.9685888,-0.06981207430362701
1464818240.9827964,-0.078538678586483
1464818240.9966035,-0.06981207430362701
1464818241.0095875,-0.078538678586483
1464818241.0235932,1.0915100574493408e-06
1464818241.0365965,-0.078538678586483
1464818241.0504618,1.0915100574493408e-06
1464818241.0627124,-0.078538678586483
1464818241.076625,-0.06981207430362701
1464818241.0886018,-0.078538678586483
1464818241.1027315,-0.06981207430362701
1464818241.116637,-0.078538678586483
1464818241.1308036,-0.06981207430362701
1464818241.1439764,-0.078538678586483
1464818241.1567776,-0.06981207430362701
1464818241.1694505,-0.078538678586483
1464818241.1836722,1.0915100574493408e-06
1464818241.1966212,-0.078538678586483
1464818241.209784,1.0915100574493408e-06
1464818241.2236633,-0.078538678586483
1464818241.236683,1.0915100574493408e-06
1464818241.2496655,-0.078538678586483
1464818241.2635977,1.0915100574493408e-06
1464818241.2756317,-0.078538678586483
1464818241.290343,1.0915100574493408e-06
1464818241.3032885,-0.078538678586483
1464818241.3165073,-0.06981207430362701
1464818241.329567,-0.078538678586483
1464818241.3435526,-0.06981207430362701
1464818241.3556025,-0.078538678586483
1464818241.3705387,1.0915100574493408e-06
1464818241.3836985,-0.078538678586483
1464818241.3956225,1.0915100574493408e-06
1464818241.4094317,0.008727779611945152
1464818241.4234276,1.0915100574493408e-06
1464818241.4355361,-0.078538678586483
1464818241.4504886,1.0915100574493408e-06
1464818241.462523,-0.078538678586483
1464818241.4765646,-0.06981207430362701
1464818241.4895656,-0.078538678586483
1464818241.5034094,1.0915100574493408e-06
1464818241.5155349,-0.078538678586483
1464818241.5310156,-0.06981207430362701
1464818241.5436769,-0.078538678586483
1464818241.5564904,1.0915100574493408e-06
1464818241.5707355,-0.078538678586483
1464818241.5835495,-0.06981207430362701
1464818241.5966742,-0.078538678586483
1464818241.6105866,-0.06981207430362701
1464818241.6225514,-0.078538678586483
1464818241.6366315,1.0915100574493408e-06
1464818241.6495476,-0.078538678586483
1464818241.6626854,-0.06981207430362701
1464818241.6766098,-0.078538678586483
1464818241.690623,1.0915100574493408e-06
1464818241.7025437,-0.078538678586483
1464818241.7165532,-0.06981207430362701
1464818241.7305462,-0.078538678586483
1464818241.7426274,-0.06981207430362701
1464818241.75659,-0.078538678586483
1464818241.769547,-0.06981207430362701
1464818241.7835822,-0.078538678586483
1464818241.796595,-0.06981207430362701
1464818241.8105464,-0.078538678586483
1464818241.822645,1.0915100574493408e-06
1464818241.837597,-0.078538678586483
1464818241.8495643,-0.06981207430362701
1464818241.8636005,-0.078538678586483
1464818241.8766468,-0.06981207430362701
1464818241.8896852,-0.078538678586483
1464818241.903611,1.0915100574493408e-06
1464818241.9166126,-0.078538678586483
1464818241.9295604,1.0915100574493408e-06
1464818241.943609,0.008727779611945152
1464818241.9565423,-0.06981207430362701
1464818241.9699252,-0.078538678586483
1464818241.9835887,-0.06981207430362701
1464818241.9967175,-0.078538678586483
1464818242.0095143,1.0915100574493408e-06
1464818242.022532,-0.078538678586483
1464818242.0374997,-0.06981207430362701
1464818242.0495148,-0.078538678586483
1464818242.0635233,1.0915100574493408e-06
1464818242.0764697,-0.078538678586483
1464818242.0895264,-0.06981207430362701
1464818242.102538,-0.078538678586483
1464818242.1165204,1.0915100574493408e-06
1464818242.1304986,-0.078538678586483
1464818242.1435099,1.0915100574493408e-06
1464818242.1564913,-0.078538678586483
1464818242.1694942,-0.06981207430362701
1464818242.1835346,-0.078538678586483
1464818242.1964815,-0.06981207430362701
1464818242.2094011,-0.078538678586483
1464818242.2235413,1.0915100574493408e-06
1464818242.2365232,-0.078538678586483
1464818242.2495055,-0.06981207430362701
1464818242.2635837,-0.078538678586483
1464818242.2774277,1.0915100574493408e-06
1464818242.2894948,-0.078538678586483
1464818242.3035176,1.0915100574493408e-06
1464818242.3175166,0.008727779611945152
1464818242.3308764,-0.06981207430362701
1464818242.343424,-0.078538678586483
1464818242.3556144,1.0915100574493408e-06
1464818242.369656,-0.078538678586483
1464818242.3845897,-0.06981207430362701
1464818242.396643,0.008727779611945152
1464818242.4104698,-0.06981207430362701
1464818242.4227037,0.008727779611945152
1464818242.4366574,1.0915100574493408e-06
1464818242.4494796,0.008727779611945152
1464818242.463568,-0.06981207430362701
1464818242.476712,-0.078538678586483
1464818242.4897423,1.0915100574493408e-06
1464818242.5035274,-0.078538678586483
1464818242.5158167,-0.06981207430362701
1464818242.5305645,-0.078538678586483
1464818242.543625,-0.06981207430362701
1464818242.5555127,0.008727779611945152
1464818242.5696213,1.0915100574493408e-06
1464818242.582639,-0.078538678586483
1464818242.5966356,-0.06981207430362701
1464818242.6095693,-0.078538678586483
1464818242.622726,-0.06981207430362701
1464818242.6353972,-0.078538678586483
1464818242.6505566,1.0915100574493408e-06
1464818242.6635973,-0.078538678586483
1464818242.6767428,-0.06981207430362701
1464818242.6906703,-0.078538678586483
1464818242.702551,1.0915100574493408e-06
1464818242.7166665,-0.078538678586483
1464818242.7297034,1.0915100574493408e-06
1464818242.7436557,-0.078538678586483
1464818242.757748,-0.06981207430362701
1464818242.7706068,-0.078538678586483
1464818242.7835424,-0.06981207430362701
1464818242.7966383,-0.078538678586483
1464818242.8106554,-0.06981207430362701
1464818242.8226395,-0.078538678586483
1464818242.8376763,1.0915100574493408e-06
1464818242.8505998,-0.078538678586483
1464818242.8635876,1.0915100574493408e-06
1464818242.8776252,-0.078538678586483
1464818242.8897877,-0.06981207430362701
1464818242.9035263,-0.078538678586483
1464818242.9165332,1.0915100574493408e-06
1464818242.9305778,-0.078538678586483
1464818242.9427705,-0.06981207430362701
1464818242.957558,-0.078538678586483
1464818242.9705853,1.0915100574493408e-06
1464818242.9825716,-0.078538678586483
1464818242.997554,-0.06981207430362701
1464818243.0116155,-0.078538678586483
1464818243.0235815,-0.06981207430362701
1464818243.0385752,-0.078538678586483
1464818243.0498662,1.0915100574493408e-06
1464818243.0635297,-0.078538678586483
1464818243.076886,-0.06981207430362701
1464818243.0905764,-0.078538678586483
1464818243.1025841,-0.06981207430362701
1464818243.117587,-0.078538678586483
1464818243.131682,-0.06981207430362701
1464818243.14268,-0.078538678586483
1464818243.15755,-0.06981207430362701
1464818243.1695826,-0.078538678586483
1464818243.1847162,-0.06981207430362701
1464818243.1975732,-0.078538678586483
1464818243.2095203,1.0915100574493408e-06
1464818243.2243128,-0.078538678586483
1464818243.2364001,1.0915100574493408e-06
1464818243.2504604,-0.078538678586483
1464818243.2633257,1.0915100574493408e-06
1464818243.2766635,-0.078538678586483
1464818243.2902873,1.0915100574493408e-06
1464818243.304332,-0.078538678586483
1464818243.3173208,1.0915100574493408e-06
1464818243.3293772,-0.078538678586483
1464818243.3435206,1.0915100574493408e-06
1464818243.3563457,-0.078538678586483
1464818243.3702903,-0.06981207430362701
1464818243.3833683,-0.078538678586483
1464818243.3972907,-0.06981207430362701
1464818243.4093187,-0.078538678586483
1464818243.423573,-0.06981207430362701
1464818243.4373481,-0.078538678586483
1464818243.4494238,-0.06981207430362701
1464818243.4643028,-0.078538678586483
1464818243.4763167,-0.06981207430362701
1464818243.4903126,-0.078538678586483
1464818243.5043442,-0.06981207430362701
1464818243.5163836,-0.078538678586483
1464818243.5303545,1.0915100574493408e-06
1464818243.5443485,-0.078538678586483
1464818243.5563524,1.0915100574493408e-06
1464818243.57034,-0.078538678586483
1464818243.5843906,-0.06981207430362701
1464818243.59634,-0.078538678586483
1464818243.6103017,-0.06981207430362701
1464818243.6243253,-0.078538678586483
1464818243.6363156,-0.06981207430362701
1464818243.6504045,-0.078538678586483
1464818243.6643937,1.0915100574493408e-06
1464818243.6764786,-0.078538678586483
1464818243.690625,-0.06981207430362701
1464818243.7043867,-0.078538678586483
1464818243.7163253,-0.06981207430362701
1464818243.730389,-0.078538678586483
1464818243.7443871,1.0915100574493408e-06
1464818243.7563806,-0.078538678586483
1464818243.770463,1.0915100574493408e-06
1464818243.7834144,-0.078538678586483
1464818243.7964287,-0.06981207430362701
1464818243.8103485,-0.078538678586483
1464818243.8233585,1.0915100574493408e-06
1464818243.8363109,0.008727779611945152
1464818243.8503327,1.0915100574493408e-06
1464818243.863571,-0.078538678586483
1464818243.876364,-0.06981207430362701
1464818243.890355,-0.078538678586483
1464818243.9034293,1.0915100574493408e-06
1464818243.9173458,-0.078538678586483
1464818243.9303193,1.0915100574493408e-06
1464818243.9433396,-0.078538678586483
1464818243.9573736,-0.06981207430362701
1464818243.970344,-0.078538678586483
1464818243.9843976,1.0915100574493408e-06
1464818243.9973512,-0.078538678586483
1464818244.0104268,-0.06981207430362701
1464818244.0233748,-0.078538678586483
1464818244.0373394,-0.06981207430362701
1464818244.0503786,-0.078538678586483
1464818244.063363,-0.06981207430362701
1464818244.0773802,-0.078538678586483
1464818244.0903401,-0.06981207430362701
1464818244.1044242,-0.078538678586483
1464818244.1173732,-0.06981207430362701
1464818244.1313648,-0.078538678586483
1464818244.143288,1.0915100574493408e-06
1464818244.1575217,-0.078538678586483
1464818244.1703665,1.0915100574493408e-06
1464818244.1834698,-0.078538678586483
1464818244.1973364,-0.06981207430362701
1464818244.2106037,-0.078538678586483
1464818244.2255373,-0.06981207430362701
1464818244.2379177,-0.078538678586483
1464818244.251505,1.0915100574493408e-06
1464818244.2635067,-0.078538678586483
1464818244.2778292,-0.06981207430362701
1464818244.2897606,-0.078538678586483
1464818244.3046808,-0.06981207430362701
1464818244.3167813,-0.078538678586483
1464818244.3309343,1.0915100574493408e-06
1464818244.344445,-0.078538678586483
1464818244.3568077,-0.06981207430362701
1464818244.3707821,-0.078538678586483
1464818244.3838737,1.0915100574493408e-06
1464818244.3975954,-0.078538678586483
1464818244.412533,-0.06981207430362701
1464818244.4246998,-0.078538678586483
1464818244.4378233,-0.06981207430362701
1464818244.4507842,-0.078538678586483
